CRN,Subj,Crse,Sect,Part of Term,Session,Title,Prof,Day  Beg   End   Bldg Room  (Type),Campus,AddlInfo,Hrs,Max,MaxResv,LeftResv,Enr,ARRAY(0x1a293e8),Room Cap
43527,SPSY,22623,3,Full Term ... `01-SEP to 20-DEC,Evening,INTERNSHIP IN SCHOOL PSYCHOL,STAFF,,Main,,3,0,0,0,0,0,
43524,SPSY,22634,1,Full Term ... `01-SEP to 20-DEC,Evening,INTERNSHIP IN SCHOOL PSYCH,Williams  Barbara Bole,M       1900 2100 JAMES 1128 (Exam)`M       1945 2215 JAMES 1128 (Class),Main,,6,12,0,0,13,-1,30
44728,SPSY,22634,2,Full Term ... `01-SEP to 20-DEC,Evening,INTERNSHIP IN SCHOOL PSYCH,Beider  Laura E.,M       1900 2100 JAMES 1128 (Exam)`M       1945 2215 JAMES 1128 (Class),Main,,6,6,0,0,6,0,30
44729,SPSY,22634,3,Full Term ... `01-SEP to 20-DEC,Evening,INTERNSHIP IN SCHOOL PSYCH,Simmerman  Herbert R.,M       1900 2100 JAMES 1128 (Exam)`M       1945 2215 JAMES 1128 (Class),Main,,6,6,0,0,6,0,30
43049,STAT,2100,1,Full Term ... `01-SEP to 20-DEC,Evening,ELEMENTARY STATISTICS,Perekupka  Michael j,M       1830 1945 ENTPRZ 406 (Class)`M       1900 2100 ENTPRZ 406 (Exam)`M       2000 2115 ENTPRZ 406 (Class),Main,,3,32,1,-1,32,0,32
43050,STAT,2100,2,Full Term ... `01-SEP to 20-DEC,Day,ELEMENTARY STATISTICS,McAllister  Paul R,TR      0930 1045 ROBSON 101A (Class)`R       1015 1215 ROBSON 101A (Exam),Main,,3,40,1,-1,38,2,40
43051,STAT,2100,3,Full Term ... `01-SEP to 20-DEC,Day,ELEMENTARY STATISTICS,Lacke  Christopher J.,TR      1100 1215 JAMES 3114 (Class)`T       1015 1215 JAMES 3114 (Exam),Main,,3,40,9,1,38,1,60
43053,STAT,2100,4,Full Term ... `01-SEP to 20-DEC,Evening,ELEMENTARY STATISTICS,Flancia  Fernando R,MW      1830 1945 JAMES 2105 (Class)`W       1900 2100 JAMES 2105 (Exam),Main,,3,30,0,0,28,2,30
42963,STAT,2100, 1C,CGCE Module Two Online ... `25-OCT to 19-DEC,Online,ELEMENTARY STATISTICS ONLINE. AFTER REGISTRATION  VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. FOR ROWAN GLOBAL DEGREE COMPLETION.`,Gummo  Bethany Barbara,   ,Online,Materials `Required,3,30,0,0,30,0,
43031,STAT,2260,1,Full Term ... `01-SEP to 20-DEC,Evening,STATISTICS I,STAFF,,Camden,,3,0,0,0,0,0,
43054,STAT,2260,2,Full Term ... `01-SEP to 20-DEC,Day,STATISTICS I,Manley  David G.,WF      0800 0915 JAMES 1115 (Class)`F       0800 1000 JAMES 1115 (Exam),Main,,3,36,0,0,36,0,36
43055,STAT,2260,3,Full Term ... `01-SEP to 20-DEC,Evening,STATISTICS I,Savitz  Jeffrey Neil,R       1830 1945 ROBSON 212 (Class)`R       1900 2100 ROBSON 212 (Exam)`R       2000 2115 ROBSON 212 (Class),Main,,3,36,0,0,35,1,40
43056,STAT,2260,4,Full Term ... `01-SEP to 20-DEC,Evening,STATISTICS I,DiGiorgio  Olivia,T       1830 1945 JAMES 2102 (Class)`T       1900 2100 JAMES 2102 (Exam)`T       2000 2115 JAMES 2102 (Class),Main,,3,36,0,0,36,0,36
43057,STAT,2260,5,Full Term ... `01-SEP to 20-DEC,Day,STATISTICS I,Greenberg  Michelle L.,TR      1530 1645 JAMES 1115 (Class)`T       1445 1645 JAMES 1115 (Exam),Main,,3,35,0,0,36,-1,36
43058,STAT,2260,6,Full Term ... `01-SEP to 20-DEC,Evening,STATISTICS I,Freedman  Lindsay,TR      1700 1815 JAMES 1115 (Class)`R       1700 1900 JAMES 1115 (Exam),Main,,3,36,0,0,36,0,36
43060,STAT,2260,7,Full Term ... `01-SEP to 20-DEC,Day,STATISTICS I,Lacke  Christopher J.,MW      0930 1045 SCIENC 324 (Class)`W       1015 1215 SCIENC 324 (Exam),Main,,3,35,0,0,38,-3,52
43062,STAT,2260,8,Full Term ... `01-SEP to 20-DEC,Evening,STATISTICS I,Nandy  Subhashis,MW      2000 2115 ROBSON 212 (Class)`W       2100 2300 ROBSON 212 (Exam),Main,,3,36,0,0,35,1,40
43063,STAT,2260,9,Full Term ... `01-SEP to 20-DEC,Day,STATISTICS I,Laumakis  Paul J.,MW      1400 1515 JAMES 1115 (Class)`W       1445 1645 JAMES 1115 (Exam),Main,,3,35,0,0,35,0,36
43064,STAT,2260,10,Full Term ... `01-SEP to 20-DEC,Day,STATISTICS I,Laumakis  Paul J.,TR      1400 1515 JAMES 1115 (Class)`R       1445 1645 JAMES 1115 (Exam),Main,,3,36,0,0,36,0,36
43066,STAT,2260,11,Full Term ... `01-SEP to 20-DEC,Online,STATISTICS I ONLINE. AFTER REGISTRATION  VISIT ROWANGLOBAL.COM/PORTAL TO GET STARTED.`,Gummo  Bethany Barbara,   ,Online,,3,30,0,0,29,1,
43067,STAT,2260,12,Full Term ... `01-SEP to 20-DEC,Day,HONR STATISTICS I,STAFF,,Main,,3,0,0,0,0,0,
43068,STAT,2260,13,Full Term ... `01-SEP to 20-DEC,Day,STATISTICS I,Dickerson  Catharine H,TR      1230 1345 JAMES 1115 (Class)`R       1230 1430 JAMES 1115 (Exam),Main,,3,36,0,0,36,0,36
43069,STAT,2260,14,Full Term ... `01-SEP to 20-DEC,Evening,STATISTICS I,Nandy  Subhashis,MW      1830 1945 ROBSON 212 (Class)`W       1900 2100 ROBSON 212 (Exam),Main,,3,36,0,0,36,0,40
43070,STAT,2260,15,Full Term ... `01-SEP to 20-DEC,Evening,STATISTICS I,Duncan  Dayton,MW      1700 1815 ENTPRZ 406 (Class)`W       1700 1900 ENTPRZ 406 (Exam),Main,,3,32,0,0,32,0,32
44137,STAT,2260,16,Full Term ... `01-SEP to 20-DEC,Day,STATISTICS I,Manley  David G.,TR      0800 0915 SCIENC 128 (Class)`R       0800 1000 SCIENC 128 (Exam),Main,,3,30,0,0,29,1,40
43071,STAT,2261,1,Full Term ... `01-SEP to 20-DEC,Day,STATISTICS II,Gummo  Bethany Barbara,T       1230 1345 ROBSON 324 (Class)`R       1230 1345 ROBSON 325 (Class)`R       1230 1430 ROBSON 325 (Exam),Main,,3,25,0,0,25,0,25
43072,STAT,2261,2,Full Term ... `01-SEP to 20-DEC,Day,STATISTICS II,Gummo  Bethany Barbara,T       1400 1515 ROBSON 324 (Class)`R       1400 1515 ROBSON 325 (Class)`R       1445 1645 ROBSON 325 (Exam),Main,,3,25,0,0,25,0,25
43073,STAT,2261,3,Full Term ... `01-SEP to 20-DEC,Day,STATISTICS II,Gummo  Bethany Barbara,M       1230 1345 ROBSON 312 (Class)`W       1230 1345 ROBSON 325 (Class)`W       1230 1430 ROBSON 325 (Exam),Main,,3,25,0,0,24,1,25
43074,STAT,2261,4,Full Term ... `01-SEP to 20-DEC,Day,STATISTICS II,Schultz  Laura M,MW      1400 1515 ROBSON 325 (Class)`W       1445 1645 ROBSON 325 (Exam),Main,,3,25,0,0,23,2,25
43076,STAT,2261,5,Full Term ... `01-SEP to 20-DEC,Day,STATISTICS II,Savitz  Jeffrey Neil,TR      1530 1645 ROBSON 312 (Class)`T       1445 1645 ROBSON 312 (Exam),Main,,3,25,0,0,25,0,25
43077,STAT,2261,6,Full Term ... `01-SEP to 20-DEC,Day,STATISTICS II,Schultz  Laura M,WF      1100 1215 ROBSON 312 (Class)`F       1230 1430 ROBSON 312 (Exam),Main,,3,25,0,0,25,0,25
43079,STAT,2261,7,Full Term ... `01-SEP to 20-DEC,Evening,STATISTICS II,Savitz  Jeffrey Neil,TR      1700 1815 ROBSON 312 (Class)`R       1700 1900 ROBSON 312 (Exam),Main,,3,25,0,0,25,0,25
43080,STAT,2280,1,Full Term ... `01-SEP to 20-DEC,Day,BIOMETRY,Dickerson  Catharine H`Ruhl  Nathan A`,TR      0930 1045 JAMES 2105 (Lecture)`T       1230 1345 SCIENC 252 (Lab)`T       1400 1515 SCIENC 252 (Lab)`R       1015 1215 JAMES 2105 (Exam),Main,,4,24,0,0,24,0,26
43082,STAT,2280,2,Full Term ... `01-SEP to 20-DEC,Day,BIOMETRY,Dickerson  Catharine H`Ruhl  Nathan A`,TR      1530 1645 JAMES 2105 (Lecture)`T       1445 1645 JAMES 2105 (Exam)`W       1700 1815 SCIENC 241 (Lab)`W       1830 1945 SCIENC 241 (Lab),Main,,4,24,0,0,24,0,26
43084,STAT,2280,3,Full Term ... `01-SEP to 20-DEC,Day,BIOMETRY,Papachristou  Charalampos`Travis  Matthew P`,TR      0800 0915 JAMES 2105 (Lecture)`W       1230 1345 SCIENC 241 (Lab)`W       1400 1515 SCIENC 241 (Lab)`R       0800 1000 JAMES 2105 (Exam),Main,,4,24,0,0,24,0,26
43085,STAT,2280,4,Full Term ... `01-SEP to 20-DEC,Day,BIOMETRY,Papachristou  Charalampos`Ruhl  Nathan A`,TR      1230 1345 JAMES 2105 (Lecture)`W       1100 1215 SCIENC 239 (Lab)`W       1230 1345 SCIENC 239 (Lab)`R       1230 1430 JAMES 2105 (Exam),Main,,4,24,0,0,24,0,26
43086,STAT,2280,5,Full Term ... `01-SEP to 20-DEC,Day,BIOMETRY,Schultz  Laura M`Travis  Matthew P`,MW      0930 1045 JAMES 2105 (Lecture)`W       1015 1215 JAMES 2105 (Exam)`R       0930 1045 SCIENC 239 (Lab)`R       1100 1215 SCIENC 239 (Lab),Main,,4,24,0,0,23,1,26
43039,STAT,2290,1,Full Term ... `01-SEP to 20-DEC,Day,PROB/STAT INFERENC COMP SYSTS,Papachristou  Charalampos,TR      1100 1215 JAMES 2101 (Class)`T       1015 1215 JAMES 2101 (Exam),Main,,3,28,0,0,28,0,36
43042,STAT,2290,2,Full Term ... `01-SEP to 20-DEC,Day,PROB/STAT INFERENC COMP SYSTS,Lacke  Christopher J.,TR      0930 1045 JAMES 2113 (Class)`R       1015 1215 JAMES 2113 (Exam),Main,,3,28,0,0,27,1,28
43045,STAT,2320,1,Full Term ... `01-SEP to 20-DEC,Evening,CONCEPTS STAT DATA ANALYSIS,Thayasivam  Umashanger,MW      1700 1815 JAMES 2113 (Class)`W       1700 1900 JAMES 2113 (Exam),Main,,3,25,0,0,22,3,28
43043,STAT,2360,1,Full Term ... `01-SEP to 20-DEC,Evening,PROBABILITY/RANDOM VARIABLES,Czochor  Ronald,MW      1700 1815 ROBSON 324 (Class)`W       1700 1900 ROBSON 324 (Exam),Main,,3,30,0,0,30,0,30
43044,STAT,2360,2,Full Term ... `01-SEP to 20-DEC,Day,PROBABILITY/RANDOM VARIABLES,Thayasivam  Umashanger,MW      0930 1045 ROBSON 227 (Class)`W       1015 1215 ROBSON 227 (Exam),Main,,3,35,0,0,33,2,50
42983,STEM,60502, 1C,Full Term ... `01-SEP to 20-DEC,Day,STEM:TCHNG& RSRCH METH II:MATH FOR MA IN STEM EDUCATION PROGRAM.`,Perry  Jill Ann,F       0900 1500 ROBSON 212 (Class)`F       1015 1215 ROBSON 212 (Exam),Main,,5,25,0,0,3,22,40
42984,STEM,60512, 1C,Full Term ... `01-SEP to 20-DEC,Day,STEM:  EDUCATION RESIDENCY I FOR MA IN STEM EDUCATION PROGRAM.`,Smith  Trevor Ian,   ,Off-campus,,1,25,0,0,2,23,
44975,STEM,60512, 2C,Full Term ... `01-SEP to 20-DEC,Day,STEM:  EDUCATION RESIDENCY I FOR MA IN STEM EDUCATION PROGRAM.`,Breuer  William J.,   ,Off-campus,,1,25,0,0,3,22,
45005,STEM,60512, 3C,Full Term ... `01-SEP to 20-DEC,Day,STEM:  EDUCATION RESIDENCY I FOR MA IN STEM EDUCATION PROGRAM.`,Perry  Jill Ann,   ,Off-campus,,1,25,0,0,3,22,
44994,STEM,60522, 1C,Full Term ... `01-SEP to 20-DEC,Day,STEM:TCHR&RCHR METH II:SCIENCE FOR MA IN STEM EDUCATION PROGRAM.`,Abi-El-Mona  Issam Hafez,F       0900 1500 ROBSON 212 (Class)`F       1015 1215 ROBSON 212 (Exam),Main,,5,25,0,0,5,20,40
44437,SURG,8382M,36A,SOM Term ... `05-JUL to 14-AUG,Day,SURGERY/ANESTHESIOLOGY,Fakulujo  Adeshola,   ,Stratford,,1,999,0,0,15,984,
44438,SURG,8382M,36B,SOM Term ... `15-AUG to 25-SEP,Day,SURGERY/ANESTHESIOLOGY,Fakulujo  Adeshola,   ,Stratford,,1,999,0,0,21,978,
44439,SURG,8382M,36C,SOM Term ... `26-SEP to 06-NOV,Day,SURGERY/ANESTHESIOLOGY,Fakulujo  Adeshola,   ,Stratford,,1,999,0,0,21,978,
44440,SURG,8382M,36D,SOM Term ... `07-NOV to 18-DEC,Day,SURGERY/ANESTHESIOLOGY,Fakulujo  Adeshola,   ,Stratford,,1,999,0,0,19,980,
44366,SURG,9382M,44A,SOM Term ... `20-JUN to 17-JUL,Day,SURGERY SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,0,999,
44367,SURG,9382M,44B,SOM Term ... `18-JUL to 14-AUG,Day,SURGERY SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,1,998,
44368,SURG,9382M,44C,SOM Term ... `15-AUG to 11-SEP,Day,SURGERY SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,6,993,
44369,SURG,9382M,44D,SOM Term ... `12-SEP to 09-OCT,Day,SURGERY SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,3,996,
44370,SURG,9382M,44E,SOM Term ... `10-OCT to 06-NOV,Day,SURGERY SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,2,997,
44371,SURG,9382M,44F,SOM Term ... `07-NOV to 04-DEC,Day,SURGERY SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,3,996,
40004,THD,7103,1,Full Term ... `01-SEP to 20-DEC,Day,VOICE FOR THE STAGE,Perrier  Genevieve Starr,TR      0930 1045 WILSON 114 (Class)`R       1015 1215 WILSON 114 (Exam),Main,,3,12,0,0,14,-2,40
40005,THD,7103,2,Full Term ... `01-SEP to 20-DEC,Day,VOICE FOR THE STAGE,Perrier  Genevieve Starr,TR      1230 1345 WILSON 114 (Class)`R       1230 1430 WILSON 114 (Exam),Main,,3,12,0,0,14,-2,40
40002,THD,7105,1,Full Term ... `01-SEP to 20-DEC,Day,INTRO TO PERFORMANCE,Stewart  Melanie,MW      0930 1045 BUNCE 159 (Class)`W       1015 1215 BUNCE 159 (Exam),Main,,3,20,1,-6,14,6,25
40003,THD,7105,2,Full Term ... `01-SEP to 20-DEC,Day,INTRO TO PERFORMANCE,Stewart  Melanie,MW      1100 1215 BUNCE 159 (Class)`M       1015 1215 BUNCE 159 (Exam),Main,,3,20,1,-7,20,0,25
44207,THD,7107,1,Full Term ... `01-SEP to 20-DEC,Day,INTRO TO DESIGN PERFORMANCE,Durossette  Dirk D,F       1230 1345 BUNCE 131 (Class)`F       1445 1645 BUNCE 131 (Exam),Main,,1.5,20,0,0,10,10,85
40006,THD,7111,1,Full Term ... `01-SEP to 20-DEC,Evening,COLLOQUIUM THEA I,Turner  Paule Lawrence,M       1700 1815 BUNCE TOHILL (Class)`M       1700 1900 BUNCE TOHILL (Exam),Main,,0.5,50,1,-9,34,16,531
40007,THD,7113,1,Full Term ... `01-SEP to 20-DEC,Evening,COLLOQUIUM THEA III,Turner  Paule Lawrence,M       1700 1815 BUNCE TOHILL (Class)`M       1700 1900 BUNCE TOHILL (Exam),Main,,0,40,0,0,41,-1,531
40008,THD,7115,1,Full Term ... `01-SEP to 20-DEC,Evening,COLLOQUIUM THEA V,Turner  Paule Lawrence,M       1700 1815 BUNCE TOHILL (Class)`M       1700 1900 BUNCE TOHILL (Exam),Main,,0,30,0,0,23,7,531
40011,THD,7130,1,Full Term ... `01-SEP to 20-DEC,Day,LIVING THEATRE,Osinski  Michael A,MW      1400 1515 WILSON 204 (Class)`W       1445 1645 WILSON 204 (Exam),Main,,3,24,0,0,24,0,24
40013,THD,7201,1,Full Term ... `01-SEP to 20-DEC,Day,INTRO TO THEATRE AND DANCE-RS,Hostetter  Elisabeth,TR      0930 1045 BUNCE 131 (Class)`R       1015 1215 BUNCE 131 (Exam),Main,,3,0,0,0,14,-14,85
40016,THD,7201,2,Full Term ... `01-SEP to 20-DEC,Day,INTRO TO THEATRE AND DANCE-RS,Elkins  Leslie A.,TR      0930 1045 WILSON 204 (Class)`R       1015 1215 WILSON 204 (Exam),Main,,3,0,0,0,16,-16,24
40017,THD,7203,1,Full Term ... `01-SEP to 20-DEC,Day,COSTUMING I,Grace-Duff  Jamie Leigh,M       0930 1045 BUNCE 140 (Class)`M       1015 1215 BUNCE 140 (Exam)`M       1100 1215 BUNCE 140 (Class),Main,,1.5,14,1,1,14,-1,20
44746,THD,7203,2,Full Term ... `01-SEP to 20-DEC,Day,COSTUMING I,Grace-Duff  Jamie Leigh,W       0930 1045 BUNCE 140 (Class)`W       1015 1215 BUNCE 140 (Exam)`W       1100 1215 BUNCE 140 (Class),Main,,1.5,14,0,0,14,0,20
40034,THD,7215,1,Full Term ... `01-SEP to 20-DEC,Day,EXPERIENCING ACTING,Priest  Gail Arlene,MW      0930 1045 WILSON 114 (Class)`W       1015 1215 WILSON 114 (Exam),Main,,3,20,1,-1,20,0,40
40019,THD,7215,2,Full Term ... `01-SEP to 20-DEC,Day,EXPERIENCING ACTING,Joy  Rebecca Ann,MW      1100 1215 BUNCE 131 (Class)`M       1015 1215 BUNCE 131 (Exam),Main,,3,20,1,1,19,0,85
40020,THD,7215,3,Full Term ... `01-SEP to 20-DEC,Day,EXPERIENCING ACTING,Bonetti  Damon C,MW      1230 1345 BUNCE 131 (Class)`W       1230 1430 BUNCE 131 (Exam),Main,,3,20,1,-2,19,1,85
40021,THD,7215,4,Full Term ... `01-SEP to 20-DEC,Day,EXPERIENCING ACTING,Rinehart  Timothy J.,MW      1100 1215 WILSON 114 (Class)`M       1015 1215 WILSON 114 (Exam),Main,,3,20,1,0,19,1,40
40023,THD,7215,5,Full Term ... `01-SEP to 20-DEC,Day,EXPERIENCING ACTING-RS This section for Freshmen only`,Williams  Cheryl L,TR      1400 1515 WILSON 114 (Class)`R       1445 1645 WILSON 114 (Exam),Main,,3,20,0,0,20,0,40
40022,THD,7215,6,Full Term ... `01-SEP to 20-DEC,Day,EXPERIENCING ACTING,Hostetter  Anthony A,MW      1530 1645 WILSON 114 (Class)`M       1445 1645 WILSON 114 (Exam),Main,,3,20,1,1,18,1,40
40026,THD,7215,7,Full Term ... `01-SEP to 20-DEC,Day,EXPERIENCING ACTING,Czajkowski  Kate Leslie,MW      1230 1345 WILSON 114 (Class)`W       1230 1430 WILSON 114 (Exam),Main,,3,20,1,0,19,1,40
40027,THD,7215,8,Full Term ... `01-SEP to 20-DEC,Day,EXPERIENCING ACTING,Czajkowski  Kate Leslie,MW      1400 1515 BUNCE 159 (Class)`W       1445 1645 BUNCE 159 (Exam),Main,,3,20,1,-1,20,0,25
40028,THD,7215,9,Full Term ... `01-SEP to 20-DEC,Day,EXPERIENCING ACTING,Balfour  Karina C,TR      1100 1215 BUNCE 131 (Class)`T       1015 1215 BUNCE 131 (Exam),Main,,3,20,1,-1,20,0,85
40029,THD,7215,10,Full Term ... `01-SEP to 20-DEC,Day,EXPERIENCING ACTING,Balfour  Karina C,TR      1230 1345 BUNCE 131 (Class)`R       1230 1430 BUNCE 131 (Exam),Main,,3,20,1,-1,20,0,85
40030,THD,7215,11,Full Term ... `01-SEP to 20-DEC,Day,EXPERIENCING ACTING,Rinehart  Timothy J.,MW      0930 1045 BUNCE 131 (Class)`W       1015 1215 BUNCE 131 (Exam),Main,,3,20,1,-1,20,0,85
40032,THD,7215,12,Full Term ... `01-SEP to 20-DEC,Day,EXPERIENCING ACTING,Priest  Gail Arlene,MW      0800 0915 WILSON 114 (Class)`W       0800 1000 WILSON 114 (Exam),Main,,3,20,1,0,20,0,40
44090,THD,7215,13,Full Term ... `01-SEP to 20-DEC,Day,EXPERIENCING ACTING,Bonetti  Damon C,MW      1400 1515 BUNCE 131 (Class)`W       1445 1645 BUNCE 131 (Exam),Main,,3,20,0,0,18,2,85
44204,THD,7215,14,Full Term ... `01-SEP to 20-DEC,Day,EXPERIENCING ACTING,Whipple-Owens  Curt,MW      1530 1645 BUNCE 159 (Class)`M       1445 1645 BUNCE 159 (Exam),Main,,3,20,0,0,20,0,25
44205,THD,7215,15,Full Term ... `01-SEP to 20-DEC,Evening,EXPERIENCING ACTING,Whipple-Owens  Curt,MW      1700 1815 BUNCE 131 (Class)`W       1700 1900 BUNCE 131 (Exam),Main,,3,20,0,0,20,0,85
44989,THD,7215,16,Full Term ... `01-SEP to 20-DEC,Day,EXPERIENCING ACTING,Stanton-Ameisen  Griffin,TR      1230 1345 BUNCE 159 (Class)`R       1230 1430 BUNCE 159 (Exam),Main,,3,20,0,0,20,0,25
44990,THD,7215,17,Full Term ... `01-SEP to 20-DEC,Day,EXPERIENCING ACTING,Stanton-Ameisen  Griffin,TR      1400 1515 BUNCE 159 (Class)`R       1445 1645 BUNCE 159 (Exam),Main,,3,20,0,0,20,0,25
40036,THD,7230,1,Full Term ... `01-SEP to 20-DEC,Day,STAGECRAFT FUNDAMENTALS,Fusco  Thomas A.,TR      1230 1345 BUNCE TOHILL (Class)`R       1230 1430 BUNCE TOHILL (Exam),Main,,3,16,1,-4,17,-1,531
40037,THD,7230,2,Full Term ... `01-SEP to 20-DEC,Day,STAGECRAFT FUNDAMENTALS,Fusco  Thomas A.,TR      0930 1045 BUNCE TOHILL (Class)`R       1015 1215 BUNCE TOHILL (Exam),Main,,3,16,1,1,10,5,531
44997,THD,7230,3,Full Term ... `01-SEP to 20-DEC,Day,STAGECRAFT FUNDAMENTALS,Fusco  Thomas A.,MW      1230 1345 BUNCE TOHILL (Class)`W       1230 1430 BUNCE TOHILL (Exam),Main,,3,10,0,0,9,1,531
40038,THD,7232,1,Full Term ... `01-SEP to 20-DEC,Day,STAGECRAFT III,Fusco  Thomas A.,TR      1400 1515 BUNCE 121 (Class)`R       1445 1645 BUNCE 121 (Exam),Main,,1.5,13,0,0,9,4,15
40039,THD,7234,1,Full Term ... `01-SEP to 20-DEC,Day,STAGECRAFT V - INTERMED CNCPTS,Fusco  Thomas A.,TR      1400 1515 BUNCE TOHILL (Class)`R       1445 1645 BUNCE TOHILL (Exam),Main,,1.5,10,0,0,10,0,531
40040,THD,7236,1,Full Term ... `01-SEP to 20-DEC,Day,ACTING II,Savadove  Lane Joshua,MW      1400 1515 WILSON 114 (Class)`W       1445 1645 WILSON 114 (Exam),Main,,3,15,0,0,15,0,40
40041,THD,7240,1,Full Term ... `01-SEP to 20-DEC,Day,PRACTICUM-PERFORMANCE ENSEM,Turner  Paule Lawrence,R       1530 1645 BUNCE TOHILL (Class)`R       1700 1900 BUNCE TOHILL (Exam),Main,,0.5,18,0,0,8,10,531
40045,THD,7240,2,Full Term ... `01-SEP to 20-DEC,Evening,PRACTICUM-PERFORMANCE ENSEM,Turner  Paule Lawrence,R       1700 1815 BUNCE TOHILL (Class)`R       1700 1900 BUNCE TOHILL (Exam),Main,,0,18,0,0,7,11,531
40046,THD,7240,3,Full Term ... `01-SEP to 20-DEC,Evening,PRACTICUM-PERFORMANCE ENSEM,Hostetter  Elisabeth,W       1830 1945 BUNCE TOHILL (Class)`W       1900 2100 BUNCE TOHILL (Exam),Main,,0.5,20,0,0,13,7,531
40047,THD,7240,4,Full Term ... `01-SEP to 20-DEC,Evening,PRACTICUM-PERFORMANCE ENSEM,Hostetter  Elisabeth,W       2000 2115 BUNCE TOHILL (Class)`W       2100 2300 BUNCE TOHILL (Exam),Main,,0,20,0,0,4,16,531
40049,THD,7241,1,Full Term ... `01-SEP to 20-DEC,Day,PRACTICUM-PRODUCTION ENSEM,Fusco  Thomas A.,F       0930 1045 BUNCE TOHILL (Class)`F       1015 1215 BUNCE TOHILL (Exam),Main,,0.5,40,1,0,32,8,531
40050,THD,7241,2,Full Term ... `01-SEP to 20-DEC,Day,PRACTICUM-PRODUCTION ENSEM,Durossette  Dirk D,F       1100 1215 BUNCE TOHILL (Class)`F       1230 1430 BUNCE TOHILL (Exam),Main,,0.5,40,1,1,10,29,531
40096,THD,7241,3,Full Term ... `01-SEP to 20-DEC,Day,PRACTICUM-PRODUCTION ENSEM,Fusco  Thomas A.,F       1230 1345 BUNCE TOHILL (Class)`F       1445 1645 BUNCE TOHILL (Exam),Main,,0,40,1,1,9,30,531
40098,THD,7241,4,Full Term ... `01-SEP to 20-DEC,Day,PRACTICUM-PRODUCTION ENSEM,Durossette  Dirk D,F       1400 1515 BUNCE TOHILL (Class)`F       1445 1645 BUNCE TOHILL (Exam),Main,,0,40,1,-6,15,25,531
40100,THD,7241,5,Full Term ... `01-SEP to 20-DEC,Day,PRACTICUM-PRODUCTION ENSEM,Elkins  Leslie A.,F       1400 1515 MEMORL 001 (Class)`F       1445 1645 MEMORL 001 (Exam),Main,,0.5,30,1,0,17,13,35
40104,THD,7241,6,Full Term ... `01-SEP to 20-DEC,Day,PRACTICUM-PRODUCTION ENSEM,Elkins  Leslie A.,F       1530 1645 MEMORL 001 (Class)`F       1700 1900 MEMORL 001 (Exam),Main,,0,15,0,0,12,3,35
40114,THD,7241,7,Full Term ... `01-SEP to 20-DEC,Day,PRACTICUM-PRODUCTION ENSEM,Fusco  Thomas A.,M       0800 0850 BUNCE TOHILL (Class)`M       0800 1000 BUNCE TOHILL (Exam),Main,,0.5,30,1,-1,13,17,531
44206,THD,7300,1,Full Term ... `01-SEP to 20-DEC,Day,DRAWING/RENDERING THEATRE,Durossette  Dirk D,TR      0930 1045 BUNCE 121 (Class)`R       1015 1215 BUNCE 121 (Exam),Main,,3,14,0,0,8,6,15
40129,THD,7339,1,Full Term ... `01-SEP to 20-DEC,Day,THEATRE HISTORY TO 1700,Hostetter  Anthony A,TR      1400 1515 WILSON 204 (Class)`R       1445 1645 WILSON 204 (Exam),Main,,3,24,0,0,23,1,24
40130,THD,7345,1,Full Term ... `01-SEP to 20-DEC,Evening,REHEARSAL & PERFORMANCE,Hostetter  Elisabeth,F       1700 1900 BUNCE TOHILL (Exam)`F       1830 1945 BUNCE TOHILL (Class)`F       2000 2115 BUNCE TOHILL (Class),Main,,0.5,20,0,0,12,8,531
40131,THD,7345,2,Full Term ... `01-SEP to 20-DEC,Evening,REHEARSAL & PERFORMANCE,Turner  Paule Lawrence,T       1830 1945 BUNCE TOHILL (Class)`T       1900 2100 BUNCE TOHILL (Exam)`T       2000 2115 BUNCE TOHILL (Class),Main,,0.5,20,0,0,2,18,531
40132,THD,7345,3,Full Term ... `01-SEP to 20-DEC,Evening,REHEARSAL & PERFORMANCE,Elkins  Leslie A.,MTWF    2130 2245 MEMORL 101 (Class),Main,,0.5,20,0,0,0,20,35
43926,THD,7353,1,Full Term ... `01-SEP to 20-DEC,Day,STAGE LIGHTING DESIGN,Thorpe  Robert A,TR      1230 1345 BUNCE TOHILL (Class)`R       1230 1430 BUNCE TOHILL (Exam),Main,,3,15,0,0,15,0,531
43927,THD,7363,1,Full Term ... `01-SEP to 20-DEC,Day,SINGING FOR THE ACTOR,Roche  Christopher Marlowe,TR      1530 1645 BUNCE 131 (Class)`T       1445 1645 BUNCE 131 (Exam),Main,,3,15,0,0,14,1,85
40051,THD,7363,2,Full Term ... `01-SEP to 20-DEC,Day,SINGING FOR THE ACTOR,Roche  Christopher Marlowe,TR      1400 1515 BUNCE 131 (Class)`R       1445 1645 BUNCE 131 (Exam),Main,,3,16,0,0,16,0,85
