CRN,Subj,Crse,Sect,Part of Term,Session,Title,Prof,Day  Beg   End   Bldg Room  (Type),Campus,AddlInfo,Hrs,Max,MaxResv,LeftResv,Enr,ARRAY(0x1bc0048),Room Cap
44197,NURS,03309, 1C,CGCE Module Two Online ... `25-OCT to 19-DEC,Online,TOPICS IN HEALTH CARE ETHICS ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. FOR RN-TO-BSN NURSING PROGRAM STUDENTS.`,Nowak Marian Kay,   ,Online,,3,30,0,0,2,28,
44192,NURS,03401, 1C,CGCE First Session ... `30-AUG to 05-DEC,Hybrid,COMMUNITY HEALTH NURSING HYBRID. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED ONLINE. FOR RN-TO-BSN NURSING PROGRAM STUDENTS.`,Foran-Lee Leslie A`Gallus Pamela A`,R       1700 2000   (Class),Virtua,,6,30,0,0,28,2,
44193,NURS,03401, 2C,CGCE First Session ... `30-AUG to 05-DEC,Hybrid,COMMUNITY HEALTH NURSING HYBRID. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED ONLINE. FOR RN-TO-BSN NURSING PROGRAM STUDENTS.`,STAFF,T       1700 2000   (Class),Stratford,,6,30,0,0,7,23,
44194,NURS,03401, 3C,CGCE First Session ... `30-AUG to 05-DEC,Hybrid,COMMUNITY HEALTH NURSING HYBRID. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED ONLINE. FOR RN-TO-BSN NURSING PROGRAM STUDENTS.`,Nowak Marian Kay,R       1700 2000   (Class),Rowan College at Gloucester Co,,6,30,0,0,12,18,
44195,NURS,03401, 4C,CGCE First Session ... `30-AUG to 05-DEC,Hybrid,COMMUNITY HEALTH NURSING HYBRID. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED ONLINE. FOR RN-TO-BSN NURSING PROGRAM STUDENTS.`,McDonald Carmen,T       1700 2000   (Class),Cooper - Camden,,6,30,0,0,6,24,
44198,NURS,03405, 1C,CGCE Module Two Online ... `25-OCT to 19-DEC,Online,HEALTH CARE POLICY/FINANCE ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. FOR RN-TO-BSN NURSING PROGRAM STUDENTS.`,Petitdemange Elizabeth,   ,Online,,3,30,0,0,3,27,
41869,NURS,05501, 1C,CGCE First Session ... `30-AUG to 05-DEC,Hybrid,ADVANCED HEALTH ASSESSMENT HYBRID. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED ONLINE. REGISTRATION QUESTIONS? CONTACT NURSING@ROWAN.EDU. FOR MSN PROGRAM STUDENTS.`,Francis Mary C,W       1700 2000 ENTPRZ 409 (Class),Main,,3,30,0,0,18,12,32
41870,NURS,05501, 2C,CGCE First Session ... `30-AUG to 05-DEC,Hybrid,ADVANCED HEALTH ASSESSMENT HYBRID. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED ONLINE. REGISTRATION QUESTIONS? CONTACT NURSING@ROWAN.EDU. FOR MSN PROGRAM STUDENTS.`,Francis Mary C,W       1700 2000 ENTPRZ 414 (Class),Main,,3,30,0,0,3,27,32
41871,NURS,05503, 1C,CGCE First Session ... `30-AUG to 05-DEC,Online,ADVANCED NURSING RESEARCH ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. REGISTRATION QUESTIONS? CONTACT NURSING@ROWAN.EDU. FOR MSN PROGRAM STUDENTS.`,Santucci Mary Ellen G,   ,Online,,4,30,0,0,17,13,
41872,NURS,05503, 2C,CGCE First Session ... `30-AUG to 05-DEC,Online,ADVANCED NURSING RESEARCH ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. REGISTRATION QUESTIONS? CONTACT NURSING@ROWAN.EDU. FOR MSN PROGRAM STUDENTS.`,Santucci Mary Ellen G,   ,Online,,4,30,0,0,2,28,
41868,NURS,05507, 1C,CGCE First Session ... `30-AUG to 05-DEC,Hybrid,LEADERSHIP & CARE DEL ENVIRON HYBRID. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED ONLINE. REGISTRATION QUESTIONS? CONTACT NURSING@ROWAN.EDU. FOR MSN PROGRAM STUDENTS.`,Nowak Marian Kay,M       1700 2000 ENTPRZ 414 (Class),Main,,3,30,0,0,17,13,32
44189,NURS,05509, 1C,CGCE Module Two Online ... `25-OCT to 19-DEC,Online,CLINICAL NURSE LEADER ROLE ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. REGISTRATION QUESTIONS? CONTACT NURSING@ROWAN.EDU. FOR MSN PROGRAM STUDENTS.`,O'Neal Michelle,   ,Online,,3,30,0,0,6,24,
44403,NURS,05510, 1C,CGCE First Session ... `30-AUG to 05-DEC,Online,EVID BASED PRAC ILL/DISEAS MGT ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. REGISTRATION QUESTIONS? CONTACT NURSING@ROWAN.EDU. FOR MSN PROGRAM STUDENTS.`,STAFF,   ,Online,,3,30,0,0,0,30,
44404,NURS,05511, 1C,CGCE First Session ... `30-AUG to 05-DEC,Hybrid,CLINICAL NURSE LDR PRACTICUM 1 HYBRID. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. REGISTRATION QUESTIONS? CONTACT NURSING@ROWAN.EDU. FOR MSN PROGRAM STUDENTS.`,O'Neal Michelle,   ,Main,,4,30,0,0,1,29,
44199,NURS,05512, 1C,CGCE First Session ... `30-AUG to 05-DEC,Hybrid,CLIN NURSE LEADER PRACTICUM II HYBRID. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. REGISTRATION QUESTIONS? CONTACT NURSING@ROWAN.EDU. FOR MSN PROGRAM STUDENTS.`,O'Neal Michelle,   ,Rowan College at Gloucester Co,,4,30,0,0,0,30,
41866,NURS,05516, 1C,CGCE First Session ... `30-AUG to 05-DEC,Online,EPID HLT PROMO & DISE MGMT ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. REGISTRATION QUESTIONS? CONTACT NURSING@ROWAN.EDU. FOR MSN PROGRAM STUDENTS.`,Nowak Marian Kay,   ,Online,,2,30,0,0,0,30,
41867,NURS,05517, 1C,CGCE First Session ... `30-AUG to 05-DEC,Online,NP ROLE:HISTREGSREIM & ETHIC ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. REGISTRATION QUESTIONS? CONTACT NURSING@ROWAN.EDU. FOR MSN PROGRAM STUDENTS.`,Kaspar Matthew William,   ,Online,,2,30,0,0,4,26,
41863,NURS,05518, 1C,CGCE First Session ... `30-AUG to 05-DEC,Hybrid,ASSESS DX & DIFF DIS MGMT HYBRID. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED ONLINE. REGISTRATION QUESTIONS? CONTACT NURSING@ROWAN.EDU. FOR MSN PROGRAM STUDENTS.`,Daly Julie M,T       1700 2000 ENTPRZ 414 (Class),Main,,1,30,0,0,15,15,32
41864,NURS,05519, 1C,CGCE First Session ... `30-AUG to 05-DEC,Hybrid,AGACNP I: EVDNC BSD CLNCL CARE HYBRID. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED ONLINE. REGISTRATION QUESTIONS? CONTACT NURSING@ROWAN.EDU. FOR MSN PROGRAM STUDENTS.`,Mordecai Melissa,T       1700 2000 ENTPRZ 417 (Class),Main,,3,30,0,0,15,15,32
41865,NURS,05522, 1C,CGCE First Session ... `30-AUG to 05-DEC,Hybrid,FNP I:PRI CARE MGMT OF AD/O PT HYBRID. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED ONLINE. REGISTRATION QUESTIONS? CONTACT NURSING@ROWAN.EDU. FOR MSN PROGRAM STUDENTS.`,Kaspar Matthew William,M       1700 2000 ENTPRZ 409 (Class),Main,,3,30,0,0,12,18,32
41862,NURS,05526, 1C,CGCE First Session ... `30-AUG to 05-DEC,Hybrid,FNP V:PRACTICUM IN FAMILY PRAC HYBRID. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED ONLINE. REGISTRATION QUESTIONS? CONTACT NURSING@ROWAN.EDU. FOR MSN PROGRAM STUDENTS.`,Kaspar Matthew William,T       1700 2000 ENTPRZ 409 (Class),Main,,4,30,0,0,1,29,32
41581,NUT,00200,  1,Full Term ... `01-SEP to 20-DEC,Day,BASIC NUTRITION,Lieberman Melissa,F       1100 1215 JAMES 1056 (Class)`F       1230 1345 JAMES 1056 (Class),Main,,3,30,0,0,36,-6,36
41582,NUT,00200,  2,Full Term ... `01-SEP to 20-DEC,Evening,BASIC NUTRITION,Howard Rick F,R       1700 1815 JAMES 1019 (Class)`R       1830 1945 JAMES 1019 (Class),Main,,3,30,0,0,33,-3,36
41583,NUT,00200,  3,Full Term ... `01-SEP to 20-DEC,Evening,BASIC NUTRITION,Howard Rick F,R       2000 2115 JAMES 1019 (Class)`R       2130 2245 JAMES 1019 (Class),Main,,3,30,0,0,31,-1,36
44110,NUT,00200,  4,Full Term ... `01-SEP to 20-DEC,Day,BASIC NUTRITION,STAFF,F       0800 0915 JAMES 3117 (Class)`F       0930 1045 JAMES 3117 (Class),Main,,3,30,0,0,35,-5,36
44111,NUT,00200,  5,Full Term ... `01-SEP to 20-DEC,Day,BASIC NUTRITION,STAFF,TR      1230 1345 JAMES 1146 (Class),Main,,3,30,0,0,30,0,30
44444,NUT,00200,  6,Full Term ... `01-SEP to 20-DEC,Online,BASIC NUTRITION ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED.`,Menz James G,   ,Online,,3,30,0,0,31,-1,
43853,NUT,00210,  1,Full Term ... `01-SEP to 20-DEC,Day,MACRONUTRIENTS,Jia Qian,MW      1230 1345 JAMES 1056 (Class),Main,,3,0,0,0,35,-35,36
43899,NUT,00230,  1,Full Term ... `01-SEP to 20-DEC,Day,INTRO NUTRITION PROFESSIONS,Jia Qian,F       1100 1215 ROBSON 201A (Class)`F       1230 1345 ROBSON 201A (Class),Main,,3,0,0,0,30,-30,40
41585,NUT,00415,  1,Full Term ... `01-SEP to 20-DEC,Day,NUTRITION FOR FITNESS,Biren Gregory Blake,MW      1400 1515 JAMES 1019 (Class),Main,,3,30,0,0,33,-3,36
41586,NUT,00415,  2,Full Term ... `01-SEP to 20-DEC,Evening,NUTRITION FOR FITNESS,STAFF,R       1700 1815 JAMES 1056 (Class)`R       1830 1945 JAMES 1056 (Class),Main,,3,30,0,0,22,8,36
41587,NUT,00415,  3,Full Term ... `01-SEP to 20-DEC,Evening,NUTRITION FOR FITNESS,Valente-Gaspari Sherry A.,W       1700 1815 JAMES 1019 (Class)`W       1830 1945 JAMES 1019 (Class),Main,,3,30,0,0,29,1,36
44015,NUT,00415,  4,Full Term ... `01-SEP to 20-DEC,Evening,NUTRITION FOR FITNESS,Valente-Gaspari Sherry A.,W       2000 2115 JAMES 1056 (Class)`W       2130 2245 JAMES 1056 (Class),Main,,3,30,0,0,12,18,36
44397,OBG,8252M,34A,SOM Term ... `05-JUL to 31-JUL,Day,OBSTETRICS & GYNECOLOGY,Hummel Jennifer Elizabeth,   ,Stratford,,1,999,0,0,0,999,
44398,OBG,8252M,34B,SOM Term ... `01-AUG to 28-AUG,Day,OBSTETRICS & GYNECOLOGY,Hummel Jennifer Elizabeth,   ,Stratford,,1,999,0,0,0,999,
44399,OBG,8252M,34C,SOM Term ... `29-AUG to 25-SEP,Day,OBSTETRICS & GYNECOLOGY,Hummel Jennifer Elizabeth,   ,Stratford,,1,999,0,0,0,999,
44400,OBG,8252M,34D,SOM Term ... `26-SEP to 23-OCT,Day,OBSTETRICS & GYNECOLOGY,Hummel Jennifer Elizabeth,   ,Stratford,,1,999,0,0,0,999,
44401,OBG,8252M,34E,SOM Term ... `24-OCT to 20-NOV,Day,OBSTETRICS & GYNECOLOGY,Hummel Jennifer Elizabeth,   ,Stratford,,1,999,0,0,0,999,
44402,OBG,8252M,34F,SOM Term ... `21-NOV to 18-DEC,Day,OBSTETRICS & GYNECOLOGY,Hummel Jennifer Elizabeth,   ,Stratford,,1,999,0,0,0,999,
44326,OBG,9252M,44A,SOM Term ... `20-JUN to 17-JUL,Day,OB/GYN SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,0,999,
44327,OBG,9252M,44B,SOM Term ... `18-JUL to 14-AUG,Day,OB/GYN SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,0,999,
44328,OBG,9252M,44C,SOM Term ... `15-AUG to 11-SEP,Day,OB/GYN SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,0,999,
44329,OBG,9252M,44D,SOM Term ... `12-SEP to 09-OCT,Day,OB/GYN SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,0,999,
44330,OBG,9252M,44E,SOM Term ... `10-OCT to 06-NOV,Day,OB/GYN SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,0,999,
44331,OBG,9252M,44F,SOM Term ... `07-NOV to 04-DEC,Day,OB/GYN SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,0,999,
43838,ONL,00100,  1,Full Term ... `01-SEP to 20-DEC,Online,ROWAN ONLINE IMMERSION,STAFF,   ,Online,,0,250,0,0,250,0,
43839,ONL,00100,  2,Full Term ... `01-SEP to 20-DEC,Online,ROWAN ONLINE IMMERSION,STAFF,   ,Online,,0,250,0,0,250,0,
43840,ONL,00100,  3,Full Term ... `01-SEP to 20-DEC,Online,ROWAN ONLINE IMMERSION,STAFF,   ,Online,,0,250,0,0,251,-1,
43842,ONL,00100,  4,Full Term ... `01-SEP to 20-DEC,Online,ROWAN ONLINE IMMERSION,STAFF,   ,Online,,0,250,0,0,251,-1,
43841,ONL,00100,  5,Full Term ... `01-SEP to 20-DEC,Online,ROWAN ONLINE IMMERSION,STAFF,   ,Online,,0,250,0,0,234,16,
44170,ONL,00100,  6,Full Term ... `01-SEP to 20-DEC,Online,ROWAN ONLINE IMMERSION,STAFF,   ,Online,,0,250,0,0,229,21,
44171,ONL,00100,  7,Full Term ... `01-SEP to 20-DEC,Online,ROWAN ONLINE IMMERSION,STAFF,   ,Online,,0,250,0,0,257,-7,
44221,OSCI,6270M,Y10,SOM Term ... `08-AUG to 19-MAY,Day,OSTEO MANIPULATIVE MED I,Bailey James W.,   ,Stratford,,1,999,0,0,0,999,
44222,OSCI,6271M,Y10,SOM Term ... `08-AUG to 19-MAY,Day,OSTEO MANIP MED I (PBL),STAFF,   ,Stratford,,1,999,0,0,32,967,
44232,OSCI,7271M,Y20,SOM Term ... `01-AUG to 05-MAY,Day,OSTEO MANIP MED II (PBL),STAFF,   ,Stratford,,1,999,0,0,7,992,
44231,OSCI,7272M,Y20,SOM Term ... `01-AUG to 05-MAY,Day,OSTEO MANIPULATIVE MED II,Rabara Knic Corpuz,   ,Stratford,,1,999,0,0,159,840,
44405,OSCI,8270M,32A,SOM Term ... `05-JUL to 17-JUL,Day,OSTEO MANIPULATIVE MED III,Cooley Danielle Lynn,   ,Stratford,,1,999,0,0,0,999,
44406,OSCI,8270M,32B,SOM Term ... `18-JUL to 31-JUL,Day,OSTEO MANIPULATIVE MED III,Cooley Danielle Lynn,   ,Stratford,,1,999,0,0,0,999,
44407,OSCI,8270M,32C,SOM Term ... `01-AUG to 14-AUG,Day,OSTEO MANIPULATIVE MED III,Cooley Danielle Lynn,   ,Stratford,,1,999,0,0,0,999,
44408,OSCI,8270M,32D,SOM Term ... `15-AUG to 28-AUG,Day,OSTEO MANIPULATIVE MED III,Cooley Danielle Lynn,   ,Stratford,,1,999,0,0,0,999,
44409,OSCI,8270M,32E,SOM Term ... `29-AUG to 11-SEP,Day,OSTEO MANIPULATIVE MED III,Cooley Danielle Lynn,   ,Stratford,,1,999,0,0,0,999,
44410,OSCI,8270M,32F,SOM Term ... `12-SEP to 25-SEP,Day,OSTEO MANIPULATIVE MED III,Cooley Danielle Lynn,   ,Stratford,,1,999,0,0,0,999,
44411,OSCI,8270M,32G,SOM Term ... `26-SEP to 09-OCT,Day,OSTEO MANIPULATIVE MED III,Cooley Danielle Lynn,   ,Stratford,,1,999,0,0,0,999,
44412,OSCI,8270M,32H,SOM Term ... `10-OCT to 23-OCT,Day,OSTEO MANIPULATIVE MED III,Cooley Danielle Lynn,   ,Stratford,,1,999,0,0,0,999,
44413,OSCI,8270M,32I,SOM Term ... `24-OCT to 06-NOV,Day,OSTEO MANIPULATIVE MED III,Cooley Danielle Lynn,   ,Stratford,,1,999,0,0,0,999,
44414,OSCI,8270M,32J,SOM Term ... `07-NOV to 20-NOV,Day,OSTEO MANIPULATIVE MED III,Cooley Danielle Lynn,   ,Stratford,,1,999,0,0,0,999,
44415,OSCI,8270M,32K,SOM Term ... `21-NOV to 04-DEC,Day,OSTEO MANIPULATIVE MED III,Cooley Danielle Lynn,   ,Stratford,,1,999,0,0,0,999,
44416,OSCI,8270M,32L,SOM Term ... `05-DEC to 18-DEC,Day,OSTEO MANIPULATIVE MED III,Cooley Danielle Lynn,   ,Stratford,,1,999,0,0,0,999,
44223,OST,6007M,Y10,SOM Term ... `08-AUG to 19-MAY,Day,MEDICAL SPANISH ELECTIVE,STAFF,   ,Stratford,,1,999,0,0,0,999,
44233,OST,7007M,Y20,SOM Term ... `01-AUG to 05-MAY,Day,ADVANCED MEDICAL SPANISH ELEC,STAFF,   ,Stratford,,1,999,0,0,0,999,
44417,OST,8005M,34A,SOM Term ... `05-JUL to 31-JUL,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,153,846,
44418,OST,8005M,34B,SOM Term ... `01-AUG to 28-AUG,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44419,OST,8005M,34C,SOM Term ... `29-AUG to 25-SEP,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44420,OST,8005M,34D,SOM Term ... `26-SEP to 23-OCT,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44421,OST,8005M,34E,SOM Term ... `24-OCT to 20-NOV,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44422,OST,8005M,34F,SOM Term ... `21-NOV to 18-DEC,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44423,OST,8006M,F30,SOM Term ... `05-JUL to 18-DEC,Day,SUPERNUMERARY/IND STUDY,STAFF,   ,Stratford,,1,999,0,0,0,999,
44424,OST,8008M,F30,SOM Term ... `05-JUL to 18-DEC,Day,STUDENT SCHOLAR,Boyd Linda,   ,Stratford,,1,999,0,0,1,998,
44173,OST,8420M,32A,SOM Term ... `05-JUL to 17-JUL,Day,NEUROMUSCULAR MED/PAIN MGT,Jermyn Richard,   ,Stratford,,1,999,0,0,0,999,
44174,OST,8420M,32B,SOM Term ... `18-JUL to 31-JUL,Day,NEUROMUSCULAR MED/PAIN MGT,Jermyn Richard,   ,Stratford,,1,999,0,0,0,999,
44175,OST,8420M,32C,SOM Term ... `01-AUG to 14-AUG,Day,NEUROMUSCULAR MED/PAIN MGT,Jermyn Richard,   ,Stratford,,1,999,0,0,0,999,
44176,OST,8420M,32D,SOM Term ... `15-AUG to 28-AUG,Day,NEUROMUSCULAR MED/PAIN MGT,Jermyn Richard,   ,Stratford,,1,999,0,0,0,999,
44177,OST,8420M,32E,SOM Term ... `29-AUG to 11-SEP,Day,NEUROMUSCULAR MED/PAIN MGT,Jermyn Richard,   ,Stratford,,1,999,0,0,0,999,
44178,OST,8420M,32F,SOM Term ... `12-SEP to 25-SEP,Day,NEUROMUSCULAR MED/PAIN MGT,Jermyn Richard,   ,Stratford,,1,999,0,0,0,999,
44179,OST,8420M,32G,SOM Term ... `26-SEP to 09-OCT,Day,NEUROMUSCULAR MED/PAIN MGT,Jermyn Richard,   ,Stratford,,1,999,0,0,0,999,
44180,OST,8420M,32H,SOM Term ... `10-OCT to 23-OCT,Day,NEUROMUSCULAR MED/PAIN MGT,Jermyn Richard,   ,Stratford,,1,999,0,0,0,999,
44181,OST,8420M,32I,SOM Term ... `24-OCT to 06-NOV,Day,NEUROMUSCULAR MED/PAIN MGT,Jermyn Richard,   ,Stratford,,1,999,0,0,0,999,
44182,OST,8420M,32J,SOM Term ... `07-NOV to 20-NOV,Day,NEUROMUSCULAR MED/PAIN MGT,Jermyn Richard,   ,Stratford,,1,999,0,0,0,999,
44183,OST,8420M,32K,SOM Term ... `21-NOV to 04-DEC,Day,NEUROMUSCULAR MED/PAIN MGT,Jermyn Richard,   ,Stratford,,1,999,0,0,0,999,
44184,OST,8420M,32L,SOM Term ... `05-DEC to 18-DEC,Day,NEUROMUSCULAR MED/PAIN MGT,Jermyn Richard,   ,Stratford,,1,999,0,0,0,999,
44332,OST,9005M,42A,SOM Term ... `20-JUN to 03-JUL,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44333,OST,9005M,42B,SOM Term ... `04-JUL to 17-JUL,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44334,OST,9005M,42C,SOM Term ... `18-JUL to 31-JUL,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44335,OST,9005M,42D,SOM Term ... `01-AUG to 14-AUG,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44336,OST,9005M,42E,SOM Term ... `15-AUG to 28-AUG,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44337,OST,9005M,42F,SOM Term ... `29-AUG to 11-SEP,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44338,OST,9005M,42G,SOM Term ... `12-SEP to 25-SEP,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44339,OST,9005M,42H,SOM Term ... `26-SEP to 09-OCT,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44241,OST,9005M,42I,SOM Term ... `10-OCT to 23-OCT,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44340,OST,9005M,42J,SOM Term ... `24-OCT to 06-NOV,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44341,OST,9005M,42K,SOM Term ... `07-NOV to 20-NOV,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44342,OST,9005M,42L,SOM Term ... `21-NOV to 04-DEC,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44343,OST,9005M,44A,SOM Term ... `20-JUN to 17-JUL,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,1,998,
44344,OST,9005M,44B,SOM Term ... `18-JUL to 14-AUG,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44345,OST,9005M,44C,SOM Term ... `15-AUG to 11-SEP,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44346,OST,9005M,44D,SOM Term ... `12-SEP to 09-OCT,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44347,OST,9005M,44E,SOM Term ... `10-OCT to 06-NOV,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44348,OST,9005M,44F,SOM Term ... `07-NOV to 04-DEC,Day,ELECTIVE:,STAFF,   ,Stratford,,1,999,0,0,0,999,
44349,OST,9006M,F40,SOM Term ... `20-JUN to 04-DEC,Day,SUPERNUMERARY/IND STUDY,STAFF,   ,Stratford,,1,999,0,0,0,999,
44352,OST,9007M,44A,SOM Term ... `20-JUN to 17-JUL,Day,INDEPENDENT STUDY,STAFF,   ,Stratford,,1,999,0,0,0,999,
44353,OST,9007M,44B,SOM Term ... `18-JUL to 14-AUG,Day,INDEPENDENT STUDY,STAFF,   ,Stratford,,1,999,0,0,0,999,
44354,OST,9007M,44C,SOM Term ... `15-AUG to 11-SEP,Day,INDEPENDENT STUDY,STAFF,   ,Stratford,,1,999,0,0,0,999,
44355,OST,9007M,44D,SOM Term ... `12-SEP to 09-OCT,Day,INDEPENDENT STUDY,STAFF,   ,Stratford,,1,999,0,0,0,999,
44356,OST,9007M,44E,SOM Term ... `10-OCT to 06-NOV,Day,INDEPENDENT STUDY,STAFF,   ,Stratford,,1,999,0,0,0,999,
44357,OST,9007M,44F,SOM Term ... `07-NOV to 04-DEC,Day,INDEPENDENT STUDY,STAFF,   ,Stratford,,1,999,0,0,0,999,
44358,OST,9008M,F40,SOM Term ... `20-JUN to 04-DEC,Day,CLIN SKILLS COMPETENCY EXAM,STAFF,   ,Stratford,,1,999,0,0,149,850,
44359,OST,9009M,F40,SOM Term ... `20-JUN to 04-DEC,Day,MEDICAL HUMANITIES,Rosen Jacob Niel,   ,Stratford,,1,999,0,0,157,842,
44234,PATH,7290M,Y20,SOM Term ... `01-AUG to 05-MAY,Day,PATHOLOGY,DeRisio Vincent J.,   ,Stratford,,1,999,0,0,159,840,
44224,PBL,600IM,F10,SOM Term ... `08-AUG to 16-DEC,Day,RESPIRATORY,Stein Thomas P,   ,Stratford,,1,999,0,0,32,967,
44225,PBL,60IIM,F10,SOM Term ... `08-AUG to 16-DEC,Day,CARDIO/RENAL,Stein Thomas P,   ,Stratford,,1,999,0,0,32,967,
44226,PBL,6IIIM,F10,SOM Term ... `08-AUG to 16-DEC,Day,SENSORIMOTOR SYS & BEHAV,Stein Thomas P,   ,Stratford,,1,999,0,0,32,967,
44237,PBL,70IXM,F20,SOM Term ... `01-AUG to 16-DEC,Day,GI/ENDOCRINE/REPRO,Stein Thomas P,   ,Stratford,,1,999,0,0,7,992,
44235,PBL,7VIIM,F20,SOM Term ... `01-AUG to 16-DEC,Day,HEMATOLOGY/IMMUNOLOGY,Stein Thomas P,   ,Stratford,,1,999,0,0,7,992,
44236,PBL,VIIIM,F20,SOM Term ... `01-AUG to 16-DEC,Day,CARDIO/RENAL/RESPIRATORY,Stein Thomas P,   ,Stratford,,1,999,0,0,7,992,
44425,PEDS,8302M,34A,SOM Term ... `05-JUL to 31-JUL,Day,PEDIATRICS,Kadrmas-Iannuzzi Tanya,   ,Stratford,,1,999,0,0,0,999,
44426,PEDS,8302M,34B,SOM Term ... `01-AUG to 28-AUG,Day,PEDIATRICS,Kadrmas-Iannuzzi Tanya,   ,Stratford,,1,999,0,0,0,999,
44427,PEDS,8302M,34C,SOM Term ... `29-AUG to 25-SEP,Day,PEDIATRICS,Kadrmas-Iannuzzi Tanya,   ,Stratford,,1,999,0,0,0,999,
44428,PEDS,8302M,34D,SOM Term ... `26-SEP to 23-OCT,Day,PEDIATRICS,Kadrmas-Iannuzzi Tanya,   ,Stratford,,1,999,0,0,0,999,
44429,PEDS,8302M,34E,SOM Term ... `24-OCT to 20-NOV,Day,PEDIATRICS,Kadrmas-Iannuzzi Tanya,   ,Stratford,,1,999,0,0,0,999,
44430,PEDS,8302M,34F,SOM Term ... `21-NOV to 18-DEC,Day,PEDIATRICS,Kadrmas-Iannuzzi Tanya,   ,Stratford,,1,999,0,0,0,999,
44360,PEDS,9302M,44A,SOM Term ... `20-JUN to 17-JUL,Day,PEDIATRICS SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,0,999,
44361,PEDS,9302M,44B,SOM Term ... `18-JUL to 14-AUG,Day,PEDIATRICS SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,0,999,
