CRN,Subj,Crse,Sect,Part of Term,Session,Title,Prof,Day  Beg   End   Bldg Room  (Type),Campus,AddlInfo,Hrs,Max,MaxResv,LeftResv,Enr,ARRAY(0x30e5dc0),Room Cap
21681,STAT,02261,  2,Full Term ... `17-JAN to 08-MAY,Day,STATISTICS II,STAFF,M       0930 1045 ROBSON 312 (Class)`W       0930 1045 JAMES 3114 (Class),Main,,3,25,0,0,0,25,25
21682,STAT,02261,  3,Full Term ... `17-JAN to 08-MAY,Day,STATISTICS II,STAFF,TR      1530 1645 ROBSON 325 (Class),Main,,3,25,0,0,0,25,25
21683,STAT,02261,  4,Full Term ... `17-JAN to 08-MAY,Evening,STATISTICS II,STAFF,TR      1700 1815 ROBSON 325 (Class),Main,,3,25,0,0,0,25,25
21684,STAT,02261,  5,Full Term ... `17-JAN to 08-MAY,Day,STATISTICS II,STAFF,TR      1230 1345 ROBSON 325 (Class),Main,,3,25,0,0,0,25,25
21685,STAT,02261,  6,Full Term ... `17-JAN to 08-MAY,Day,STATISTICS II,STAFF,WF      1230 1345 ROBSON 325 (Class),Main,,3,25,0,0,0,25,25
21686,STAT,02261,  7,Full Term ... `17-JAN to 08-MAY,Day,STATISTICS II,STAFF,M       0800 0915 ROBSON 312 (Class)`W       0800 0915 JAMES 3114 (Class),Main,,3,0,0,0,0,0,25
21687,STAT,02280,  1,Full Term ... `17-JAN to 08-MAY,Day,BIOMETRY,STAFF,TR      1100 1215 JAMES 2105 (Lecture),Main,,4,24,0,0,0,24,30
21688,STAT,02280,  2,Full Term ... `17-JAN to 08-MAY,Day,BIOMETRY,STAFF,TR      1230 1345 JAMES 2105 (Lecture),Main,,4,24,0,0,0,24,30
21689,STAT,02280,  3,Full Term ... `17-JAN to 08-MAY,Day,BIOMETRY,STAFF,TR      1400 1515 JAMES 2105 (Lecture),Main,,4,24,0,0,0,24,30
21690,STAT,02280,  4,Full Term ... `17-JAN to 08-MAY,Day,BIOMETRY,STAFF,WF      0930 1045 JAMES 2105 (Lecture),Main,,4,24,0,0,0,24,30
21691,STAT,02280,  5,Full Term ... `17-JAN to 08-MAY,Day,BIOMETRY,STAFF,WF      0800 0915 JAMES 2105 (Lecture),Main,,4,0,0,0,0,0,30
21692,STAT,02284,  1,Full Term ... `17-JAN to 08-MAY,Day,STAT FOR THE BIOMED SCIENCES,STAFF,MW      1230 1345 ROBSON 310 (Class),Main,,3,25,0,0,0,25,31
21693,STAT,02284,  2,Full Term ... `17-JAN to 08-MAY,Day,STAT FOR THE BIOMED SCIENCES,STAFF,MW      1400 1515 ROBSON 310 (Class),Main,,3,25,0,0,0,25,31
21694,STAT,02290,  1,Full Term ... `17-JAN to 08-MAY,Day,PROB/STAT INFERENC COMP SYSTS,STAFF,TR      1230 1345 JAMES 2113 (Class),Main,,3,28,0,0,0,28,28
21695,STAT,02290,  2,Full Term ... `17-JAN to 08-MAY,Day,PROB/STAT INFERENC COMP SYSTS,STAFF,TR      1400 1515 JAMES 2113 (Class),Main,,3,28,0,0,0,28,28
21696,STAT,02360,  1,Full Term ... `17-JAN to 08-MAY,Day,PROBABILITY/RANDOM VARIABLES,STAFF,MW      0800 0915 JAMES 1115 (Class),Main,,3,36,0,0,0,36,36
21697,STAT,02360,  2,Full Term ... `17-JAN to 08-MAY,Day,PROBABILITY/RANDOM VARIABLES,STAFF,TR      0930 1045 ROBSON 324 (Class),Main,,3,30,0,0,0,30,30
21698,STAT,02361,  1,Full Term ... `17-JAN to 08-MAY,Day,MATHEMATICAL STATISTICS,STAFF,MW      0930 1045 ROBSON 324 (Class),Main,,3,30,0,0,0,30,30
24199,STAT,02510,  1,Full Term ... `17-JAN to 08-MAY,Evening,INTR STATISTICAL DATA ANALYSIS,STAFF,T       1830 1945 JAMES 2105 (Class)`T       2000 2115 JAMES 2105 (Class),Main,,3,20,0,0,0,20,30
21699,STAT,02513,  1,Full Term ... `17-JAN to 08-MAY,Evening,APPLIED STOCHASTIC PROCESSES,STAFF,,Main,,3,0,0,0,0,0,
21700,STAT,02515,  1,Full Term ... `17-JAN to 08-MAY,Evening,APPLIED MULTIVARIATE DATA ANAL,STAFF,,Main,,3,0,0,0,0,0,
22678,STEM,60503, 1C,Full Term ... `17-JAN to 08-MAY,Day,STEM:TCHG& RES METHDS III:MATH FOR MA IN STEM EDUCATION PROGRAM STUDENTS.`,Perry  Jill Ann,F       0900 1500 ROBSON 212 (Class),Main,,5,25,0,0,0,25,40
22679,STEM,60513, 1C,Full Term ... `17-JAN to 08-MAY,Day,STEM: EDUCATION RESIDENCY II FOR MA IN STEM EDUCATION PROGRAM STUDENTS.`,STAFF,   ,Off-campus,,3,25,0,0,0,25,
22681,STEM,60522, 1C,Full Term ... `17-JAN to 08-MAY,Day,STEM:TCHR&RCHR METH II:SCIENCE FOR MA IN STEM EDUCATION PROGRAM STUDENTS.`,STAFF,F       0900 1500 JAMES 2103 (Class),Main,,5,25,0,0,0,25,30
24059,SURG,8382M,36E,SOM Term ... `03-JAN to 12-FEB,Day,SURGERY/ANESTHESIOLOGY,Fakulujo  Adeshola,   ,Stratford,,1,999,0,0,0,999,
24060,SURG,8382M,36F,SOM Term ... `13-FEB to 26-MAR,Day,SURGERY/ANESTHESIOLOGY,Fakulujo  Adeshola,   ,Stratford,,1,999,0,0,0,999,
24061,SURG,8382M,36G,SOM Term ... `27-MAR to 07-MAY,Day,SURGERY/ANESTHESIOLOGY,Fakulujo  Adeshola,   ,Stratford,,1,999,0,0,0,999,
24062,SURG,8382M,36H,SOM Term ... `08-MAY to 18-JUN,Day,SURGERY/ANESTHESIOLOGY,Fakulujo  Adeshola,   ,Stratford,,1,999,0,0,0,999,
24179,SURG,9382M,44G,SOM Term ... `05-DEC to 01-JAN,Day,SURGERY SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,0,999,
24180,SURG,9382M,44H,SOM Term ... `03-JAN to 29-JAN,Day,SURGERY SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,0,999,
24181,SURG,9382M,44I,SOM Term ... `30-JAN to 26-FEB,Day,SURGERY SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,0,999,
24182,SURG,9382M,44J,SOM Term ... `27-FEB to 26-MAR,Day,SURGERY SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,0,999,
24183,SURG,9382M,44K,SOM Term ... `27-MAR to 23-APR,Day,SURGERY SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,0,999,
24184,SURG,9382M,44L,SOM Term ... `24-APR to 21-MAY,Day,SURGERY SUBSPECIALTY,STAFF,   ,Stratford,,1,999,0,0,0,999,
20804,THD,07106,  1,Full Term ... `17-JAN to 08-MAY,Day,SPEECH AND DIALECTS,Perrier  Genevieve Starr,MW      1530 1645 WILSON 114 (Class),Main,,3,16,0,0,0,16,40
20805,THD,07107,  1,Full Term ... `17-JAN to 08-MAY,Day,INTRO TO DESIGN PERFORMANCE,Durossette  Dirk D,MW      1230 1345 BUNCE 121 (Class),Main,,1.5,13,0,0,0,13,15
20806,THD,07112,  1,Full Term ... `17-JAN to 08-MAY,Evening,COLLOQUIUM THEA II,Turner  Paule Lawrence,M       1700 1815 BUNCE TOHILL (Class),Main,,0.5,50,0,0,0,50,531
20807,THD,07114,  1,Full Term ... `17-JAN to 08-MAY,Evening,COLLOQUIUM THEA IV,Turner  Paule Lawrence,M       1700 1815 BUNCE TOHILL (Class),Main,,0,40,0,0,0,40,531
20808,THD,07116,  1,Full Term ... `17-JAN to 08-MAY,Evening,COLLOQUIUM THEA VI,Turner  Paule Lawrence,M       1700 1815 BUNCE TOHILL (Class),Main,,0,25,0,0,0,25,531
20809,THD,07202,  1,Full Term ... `17-JAN to 08-MAY,Day,SCRIPT ANALYSIS,Savadove  Lane Joshua,MW      0930 1045 WILSON 114 (Class),Main,,3,23,0,0,0,23,40
20810,THD,07203,  1,Full Term ... `17-JAN to 08-MAY,Day,COSTUMING I,Grace-Duff  Jamie Leigh,M       0930 1045 BUNCE 140 (Class)`M       1100 1215 BUNCE 140 (Class),Main,,1.5,15,0,0,0,15,20
20811,THD,07215,  1,Full Term ... `17-JAN to 08-MAY,Day,EXPERIENCING ACTING,Priest  Gail Arlene,MW      0800 0915 BUNCE 131 (Class),Main,,3,20,0,0,0,20,85
20812,THD,07215,  2,Full Term ... `17-JAN to 08-MAY,Day,EXPERIENCING ACTING,Priest  Gail Arlene,MW      0930 1045 BUNCE 131 (Class),Main,,3,20,0,0,0,20,85
20813,THD,07215,  3,Full Term ... `17-JAN to 08-MAY,Day,EXPERIENCING ACTING,Balfour  Karina C,MW      1230 1345 BUNCE 131 (Class),Main,,3,20,0,0,0,20,85
20814,THD,07215,  4,Full Term ... `17-JAN to 08-MAY,Day,EXPERIENCING ACTING,Balfour  Karina C,MW      1400 1515 BUNCE 131 (Class),Main,,3,20,0,0,0,20,85
20815,THD,07215,  5,Full Term ... `17-JAN to 08-MAY,Day,EXPERIENCING ACTING,Hostetter  Elisabeth,TR      0930 1045 WILSON 114 (Class),Main,,3,20,0,0,0,20,40
20816,THD,07215,  6,Full Term ... `17-JAN to 08-MAY,Day,EXPERIENCING ACTING,Williams  Cheryl L,TR      1100 1215 BUNCE 131 (Class),Main,,3,20,0,0,0,20,85
20817,THD,07215,  7,Full Term ... `17-JAN to 08-MAY,Day,EXPERIENCING ACTING,Williams  Cheryl L,TR      1230 1345 BUNCE 159 (Class),Main,,3,20,0,0,0,20,25
20818,THD,07215,  8,Full Term ... `17-JAN to 08-MAY,Day,EXPERIENCING ACTING,Osinski  Michael A,TR      1400 1515 BUNCE 131 (Class),Main,,3,20,0,0,0,20,85
20819,THD,07215,  9,Full Term ... `17-JAN to 08-MAY,Day,EXPERIENCING ACTING,Stanton-Ameisen  Griffin,MW      0800 0915 BUNCE 159 (Class),Main,,3,20,0,0,0,20,25
20820,THD,07215, 10,Full Term ... `17-JAN to 08-MAY,Day,EXPERIENCING ACTING,Stanton-Ameisen  Griffin,MW      0930 1045 BUNCE 159 (Class),Main,,3,20,0,0,0,20,25
20821,THD,07215, 11,Full Term ... `17-JAN to 08-MAY,Day,EXPERIENCING ACTING,Hostetter  Anthony A,MW      1230 1345 WILSON 114 (Class),Main,,3,20,0,0,0,20,40
20822,THD,07215, 12,Full Term ... `17-JAN to 08-MAY,Day,EXPERIENCING ACTING,Hostetter  Anthony A,TR      1400 1515 WILSON 114 (Class),Main,,3,20,0,0,0,20,40
20823,THD,07230,  1,Full Term ... `17-JAN to 08-MAY,Day,STAGECRAFT FUNDAMENTALS,Fusco  Thomas A.,TR      0930 1045 BUNCE TOHILL (Class),Main,,3,16,0,0,0,16,531
20824,THD,07231,  1,Full Term ... `17-JAN to 08-MAY,Day,STAGECRAFT II,Fusco  Thomas A.,TR      1400 1515 BUNCE TOHILL (Class),Main,,1.5,12,0,0,0,12,531
20825,THD,07233,  1,Full Term ... `17-JAN to 08-MAY,Day,STAGECRAFT IV,Fusco  Thomas A.,TR      1230 1345 BUNCE TOHILL (Class),Main,,1.5,16,0,0,0,16,531
20826,THD,07235,  1,Full Term ... `17-JAN to 08-MAY,Day,ACTING I,Perrier  Genevieve Starr,MW      1100 1215 BUNCE 131 (Class),Main,,3,15,0,0,0,15,85
20827,THD,07235,  2,Full Term ... `17-JAN to 08-MAY,Day,ACTING I,Perrier  Genevieve Starr,MW      1400 1515 WILSON 114 (Class),Main,,3,15,0,0,0,15,40
20828,THD,07240,  1,Full Term ... `17-JAN to 08-MAY,Evening,PRACTICUM-PERFORMANCE ENSEM,Turner  Paule Lawrence,TR      1700 1815 BUNCE TOHILL (Class),Main,,0,10,0,0,0,10,531
20829,THD,07240,  2,Full Term ... `17-JAN to 08-MAY,Evening,PRACTICUM-PERFORMANCE ENSEM,Turner  Paule Lawrence,MW      1830 1945 BUNCE TOHILL (Class),Main,,0.5,20,0,0,0,20,531
20830,THD,07240,  3,Full Term ... `17-JAN to 08-MAY,Evening,PRACTICUM-PERFORMANCE ENSEM,Roche  Christopher Marlowe,TR      2000 2140 BUNCE TOHILL (Class),Main,,0.5,30,0,0,0,30,531
20831,THD,07240,  4,Full Term ... `17-JAN to 08-MAY,Evening,PRACTICUM-PERFORMANCE ENSEM,Roche  Christopher Marlowe,F       1700 2020 BUNCE TOHILL (Class),Main,,0,10,0,0,0,10,531
20832,THD,07240,  5,Full Term ... `17-JAN to 08-MAY,Day,PRACTICUM-PERFORMANCE ENSEM,Savadove  Lane Joshua,MWF     1400 1515 BUNCE 159 (Class),Main,,0.5,15,0,0,0,15,25
20833,THD,07241,  1,Full Term ... `17-JAN to 08-MAY,Weekend,PRACTICUM-PRODUCTION ENSEM,Fusco  Thomas A.,S       2130 2245 BUNCE TOHILL (Class),Main,,0,40,0,0,0,40,531
20834,THD,07241,  2,Full Term ... `17-JAN to 08-MAY,Evening,PRACTICUM-PRODUCTION ENSEM,Fusco  Thomas A.,MW      1830 1945 BUNCE 131 (Class),Main,,0.5,50,0,0,0,50,85
20835,THD,07241,  3,Full Term ... `17-JAN to 08-MAY,Evening,PRACTICUM-PRODUCTION ENSEM,Durossette  Dirk D,TR      1830 1945 BUNCE 131 (Class),Main,,0,40,0,0,0,40,85
20836,THD,07241,  4,Full Term ... `17-JAN to 08-MAY,Weekend,PRACTICUM-PRODUCTION ENSEM,Durossette  Dirk D,S       1700 2020 BUNCE 159 (Class),Main,,0.5,50,0,0,0,50,25
20837,THD,07241,  5,Full Term ... `17-JAN to 08-MAY,Day,PRACTICUM-PRODUCTION ENSEM,Elkins  Leslie A.,F       1530 1645 MEMORL 001 (Class),Main,,0,20,0,0,0,20,35
20838,THD,07241,  6,Full Term ... `17-JAN to 08-MAY,Evening,PRACTICUM-PRODUCTION ENSEM,Elkins  Leslie A.,TR      2000 2140 MEMORL 001 (Class),Main,,0.5,30,0,0,0,30,35
20839,THD,07245,  1,Full Term ... `17-JAN to 08-MAY,Day,STAGE MAKE-UP,Strachan  Brian,W       1530 1750 BUNCE 131 (Class),Main,,2,14,0,0,0,14,85
23749,THD,07250,  1,Full Term ... `17-JAN to 08-MAY,Evening,CHILDRENS THEATRE,Sullivan  Kerri Marie,R       1700 2020 WILSON 114 (Class),Main,,3,20,0,0,0,20,40
20840,THD,07305,  1,Full Term ... `17-JAN to 08-MAY,Day,DRAFTING  CAD AND MODEL MAKING,Fusco  Thomas A.,MW      0930 1045 BUNCE 121 (Class),Main,,3,14,0,0,0,14,15
20841,THD,07325,  1,Full Term ... `17-JAN to 08-MAY,Day,PAINTING SCENERY FOR THEATRE,Durossette  Dirk D,F       0930 1045 BUNCE TOHILL (Class)`F       1100 1215 BUNCE TOHILL (Class),Main,,3,14,0,0,0,14,531
20842,THD,07335,  1,Full Term ... `17-JAN to 08-MAY,Day,ADVANCED ACTING,Savadove  Lane Joshua,MWF     1100 1215 WILSON 114 (Class),Main,,3,14,0,0,0,14,40
20843,THD,07336,  1,Full Term ... `17-JAN to 08-MAY,Day,STAGECRAFT VI - INTERMED CNCPT,Fusco  Thomas A.,TR      1230 1345 BUNCE 121 (Class),Main,,1.5,15,0,0,0,15,15
20844,THD,07340,  1,Full Term ... `17-JAN to 08-MAY,Day,THEATRE HISTORY 1700-1956,Hostetter  Anthony A,TR      0930 1045 WILSON 204 (Class),Main,,3,24,0,0,0,24,24
20845,THD,07345,  1,Full Term ... `17-JAN to 08-MAY,Evening,REHEARSAL & PERFORMANCE,Roche  Christopher Marlowe,TR      1830 1945 BUNCE TOHILL (Class),Main,,0.5,20,0,0,0,20,531
20846,THD,07345,  2,Full Term ... `17-JAN to 08-MAY,Evening,REHEARSAL & PERFORMANCE,Turner  Paule Lawrence,MW      2000 2240 BUNCE TOHILL (Class),Main,,0.5,15,0,0,0,15,531
20847,THD,07360,  1,Full Term ... `17-JAN to 08-MAY,Day,MUSICAL THEATRE,Roche  Christopher Marlowe,TR      1400 1515 WILSON 204 (Class),Main,,3,24,0,0,0,24,24
20848,THD,07375,  1,Full Term ... `17-JAN to 08-MAY,Day,THEATRE WORKSHOP,Roche  Christopher Marlowe,TR      1530 1645 WILSON 114 (Class),Main,,3,15,0,0,0,15,40
20866,THD,07405,  1,Full Term ... `17-JAN to 08-MAY,Day,SEMINAR THD:ADV DANCE IMPROV Advanced Dance Improvisation`,Elkins  Leslie A.,TR      1230 1345 MEMORL 101 (Class),Main,,3,16,0,0,0,16,35
20849,THD,07430,  1,Full Term ... `17-JAN to 08-MAY,Day,DIRECTING,Savadove  Lane Joshua,MWF     1400 1515 BUNCE 159 (Class),Main,,3,16,0,0,0,16,25
20850,THD,07437,  1,Full Term ... `17-JAN to 08-MAY,Day,STAGECRAFT VIII - ADV CONCEPTS,Fusco  Thomas A.,TR      1230 1345 BUNCE TOHILL (Class),Main,,1.5,15,0,0,0,15,531
20851,THD,07440,  1,Full Term ... `17-JAN to 08-MAY,Day,CONTEMP WORLD THEA-WI,Hostetter  Anthony A,MW      0930 1045 WILSON 203 (Class),Main,,3,18,0,0,0,18,24
20852,THD,07440,  2,Full Term ... `17-JAN to 08-MAY,Day,CONTEMP WORLD THEA-WI,Hostetter  Elisabeth,MW      1400 1515 WILSON 204 (Class),Main,,3,18,0,0,0,18,24
20853,THD,07440,  3,Department Session CGE Assist ... `17-JAN to 13-MAR,Online,CONTEMP WORLD THEA-WI ONLINE. AFTER REGISTRATION  VISIT ROWANONLINE.COM/PORTAL TO GET STARTED.`,White  David S,   ,Online,,3,16,0,0,0,16,
20854,THD,07440,  4,Department Session CGE Assist ... `14-MAR to 08-MAY,Online,CONTEMP WORLD THEA-WI ONLINE. AFTER REGISTRATION  VISIT ROWANONLINE.COM/PORTAL TO GET STARTED.`,White  David S,   ,Online,,3,16,0,0,0,16,
20855,THD,07460,  1,Full Term ... `17-JAN to 08-MAY,Day,SR PROJ/THEATRE ARTS,Turner  Paule Lawrence,W       1830 1945 BUNCE 159 (Class),Main,,2,25,0,0,0,25,25
21103,THD,07511, 1C,CGCE Module Three Online ... `03-JAN to 27-FEB,Day,PROD/PERFORM/ARTS ADMIN PROJ FOR EXTENSION THEATRE ARTS ADMIN.`,Fox  Terry,   ,Off-campus,,3,30,0,0,0,30,
21104,THD,07511, 2C,CGCE Module Four Online ... `28-FEB to 24-APR,Day,PROD/PERFORM/ARTS ADMIN PROJ FOR EXTENSION THEATRE ARTS ADMIN.`,Fox  Terry,   ,Off-campus,,3,30,0,0,0,30,
21102,THD,07531, 1C,CGCE Module Three Online ... `03-JAN to 27-FEB,Online,PRODUCING AND THE ARTS ONLINE. AFTER REGISTRATION  VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. FOR EXTENSION THEATRE ARTS ADMIN.`,STAFF,   ,Online,,3,30,0,0,0,30,
21105,THD,07534, 1C,CGCE Module Four Online ... `28-FEB to 24-APR,Online,EDUC/OUTREACH PRGRMS IN ARTS ONLINE. AFTER REGISTRATION  VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. FOR EXTENSION THEATRE ARTS ADMIN.`,STAFF,   ,Online,,3,30,0,0,0,30,
20856,THD,08135,  1,Full Term ... `17-JAN to 08-MAY,Evening,ELEMENTS OF DANCE,STAFF,MW      1700 1815 MEMORL 001 (Class),Main,,3,16,0,0,0,16,35
20857,THD,08135,  2,Full Term ... `17-JAN to 08-MAY,Day,ELEMENTS OF DANCE,STAFF,MW      1100 1215 MEMORL 001 (Class),Main,,3,17,0,0,0,17,35
20858,THD,08135,  3,Full Term ... `17-JAN to 08-MAY,Day,ELEMENTS OF DANCE,STAFF,MW      1530 1645 MEMORL 001 (Class),Main,,3,17,0,0,0,17,35
20859,THD,08135,  4,Full Term ... `17-JAN to 08-MAY,Day,ELEMENTS OF DANCE,STAFF,MW      1530 1645 MEMORL 101 (Class),Main,,3,0,0,0,0,0,35
20860,THD,08135,  5,Full Term ... `17-JAN to 08-MAY,Evening,ELEMENTS OF DANCE,STAFF,MW      1700 1815 MEMORL 101 (Class),Main,,3,17,0,0,0,17,35
20861,THD,08135,  6,Full Term ... `17-JAN to 08-MAY,Day,ELEMENTS OF DANCE,STAFF,MW      0930 1045 MEMORL 001 (Class),Main,,3,17,0,0,0,17,35
20862,THD,08135,  7,Full Term ... `17-JAN to 08-MAY,Day,ELEMENTS OF DANCE,Bazemore  Dawn Marie,TR      1400 1515 MEMORL 001 (Class),Main,,3,17,0,0,0,17,35
20863,THD,08135,  8,Full Term ... `17-JAN to 08-MAY,Day,ELEMENTS OF DANCE,STAFF,MW      0930 1045 MEMORL 101 (Class),Main,,3,17,0,0,0,17,35
20864,THD,08141,  1,Full Term ... `17-JAN to 08-MAY,Day,DANCE IMPROVISATION II,Elkins  Leslie A.,F       1100 1215 MEMORL 101 (Class)`F       1230 1345 MEMORL 101 (Class),Main,,1.5,15,0,0,0,15,35
20865,THD,08141,  2,Full Term ... `17-JAN to 08-MAY,Day,DANCE IMPROVISATION II,Turner  Paule Lawrence,F       1100 1215 MEMORL 001 (Class)`F       1230 1345 MEMORL 001 (Class),Main,,1.5,15,0,0,0,15,35
20867,THD,08190,  1,Full Term ... `17-JAN to 08-MAY,Evening,BALLROOM DANCE,Lapierre  Eugene,TR      1700 1815 MEMORL 001 (Class),Main,,3,18,0,0,0,18,35
20868,THD,08190,  2,Full Term ... `17-JAN to 08-MAY,Day,BALLROOM DANCE,Lapierre  Eugene,TR      1530 1645 MEMORL 001 (Class),Main,,3,18,0,0,0,18,35
20869,THD,08203,  1,Full Term ... `17-JAN to 08-MAY,Day,ADVANCED TAP DANCE,Karon  Corinne Ann,TR      1100 1215 MEMORL 001 (Class),Main,,3,18,0,0,0,18,35
20870,THD,08236,  1,Full Term ... `17-JAN to 08-MAY,Day,FUNDAMENTALS OF MODERN DANCE,Mazarick  Megan,MW      1100 1215 MEMORL 101 (Class),Main,,3,16,0,0,0,16,35
24192,THD,08236,  2,Full Term ... `17-JAN to 08-MAY,Day,FUNDAMENTALS OF MODERN DANCE,Hancock  Nathaniel B,TR      1100 1215 MEMORL 101 (Class),Main,,3,16,0,0,0,16,35
20871,THD,08237,  1,Full Term ... `17-JAN to 08-MAY,Day,MODERN DANCE I Majors Only`,Turner  Paule Lawrence,MW      1230 1345 MEMORL 101 (Class),Main,,3,16,0,0,0,16,35
20872,THD,08246,  1,Full Term ... `17-JAN to 08-MAY,Day,FUNDAMENTALS OF BALLET DANCE,Columbo  Larysa Urivna,MW      1400 1515 MEMORL 001 (Class),Main,,3,16,0,0,0,16,35
20873,THD,08247,  1,Full Term ... `17-JAN to 08-MAY,Day,ADVANCED BALLET,Columbo  Larysa Urivna,MW      1230 1345 MEMORL 001 (Class),Main,,3,16,0,0,0,16,35
20874,THD,08256,  1,Full Term ... `17-JAN to 08-MAY,Evening,FUNDAMENTALS OF JAZZ DANCE,Roy  Henry E,TR      1700 1815 MEMORL 101 (Class),Main,,3,16,0,0,0,16,35
20875,THD,08257,  1,Full Term ... `17-JAN to 08-MAY,Day,ADVANCED JAZZ DANCE,Roy  Henry E,TR      1530 1645 MEMORL 101 (Class),Main,,3,16,0,0,0,16,35
24193,THD,08311,  1,Full Term ... `17-JAN to 08-MAY,Day,AFRICAN INFL AMER DANCE,Bazemore  Dawn Marie,TR      1230 1345 MEMORL 001 (Class),Main,,3,16,0,0,0,16,35
20877,THD,08315,  1,Full Term ... `17-JAN to 08-MAY,Day,CREATIVE DANCE FOR CHILDREN,STAFF,,Main,,3,0,0,0,0,0,
23859,THD,08315,  2,Full Term ... `17-JAN to 08-MAY,Day,CREATIVE DANCE FOR CHILDREN,Hancock  Nathaniel B,TR      0930 1045 MEMORL 001 (Class),Main,,3,0,0,0,0,0,35
20876,THD,08337,  1,Full Term ... `17-JAN to 08-MAY,Day,CHOREOGRAPHY,Turner  Paule Lawrence,MW      1400 1515 MEMORL 101 (Class),Main,,3,16,0,0,0,16,35
20878,THD,08410,  1,Full Term ... `17-JAN to 08-MAY,Day,ADV STYLES IN MODERN DANCE,Bazemore  Dawn Marie,TR      0930 1045 MEMORL 101 (Class),Main,,3,16,0,0,0,16,35
20879,THD,08465,  1,Full Term ... `17-JAN to 08-MAY,Day,DYNAMICS HUMAN MOVE,Elkins  Leslie A.,TR      1400 1515 MEMORL 101 (Class),Main,,3,16,0,0,0,16,35
22455,WA,01200,  1,Full Term ... `17-JAN to 08-MAY,Evening,INTRO TO WRITING ARTS,Reed  Amy R`Haruch  Amanda E`Fillenwarth  Gracemarie Mike`,TR      1700 1815 SAVITZ 341 (Class),Main,,3,50,0,0,0,50,64
22456,WA,01200,  2,Full Term ... `17-JAN to 08-MAY,Evening,INTRO TO WRITING ARTS,Courtney  Jennifer E`Haruch  Amanda E`Fillenwarth  Gracemarie Mike`,MW      1700 1815 SAVITZ 341 (Class),Main,,3,50,0,0,0,50,64
22463,WA,01300,  1,Full Term ... `17-JAN to 08-MAY,Day,THE WRITER'S MIND-WI,Maxson  Jeffrey N.,MW      1100 1215 BOZ 108 (Class),Main,,3,18,0,0,0,18,24
22464,WA,01300,  2,Full Term ... `17-JAN to 08-MAY,Day,THE WRITER'S MIND-WI,Maxson  Jeffrey N.,MW      1230 1345 BOZ 108 (Class),Main,,3,20,0,0,0,20,24
22465,WA,01300,  3,Full Term ... `17-JAN to 08-MAY,Day,THE WRITER'S MIND-WI,Mote  George J.,MW      1230 1345 BOZ 133 (Class),Main,,3,18,0,0,0,18,23
22466,WA,01300,  4,Full Term ... `17-JAN to 08-MAY,Day,THE WRITER'S MIND-WI,Zatzariny  Timothy C.,TR      1100 1215 WILSON 206 (Class),Main,,3,20,0,0,0,20,24
22467,WA,01300,  5,Full Term ... `17-JAN to 08-MAY,Day,THE WRITER'S MIND-WI,Donaldson  Timothy S,TR      1230 1345 BOZ 133 (Class),Main,,3,18,0,0,0,18,23
22437,WA,01301,  1,Full Term ... `17-JAN to 08-MAY,Day,WRITING  RESEARCH  & TECH-WI,Kopp  Cynthia Sue,TR      1100 1215 BOZ 133 (Class),Main,,3,20,0,0,0,20,23
22438,WA,01301,  2,Full Term ... `17-JAN to 08-MAY,Day,WRITING  RESEARCH  & TECH-WI,Haruch  Amanda E,TR      1400 1515 BOZ 133 (Class),Main,,3,20,0,0,0,20,23
22439,WA,01301,  3,Full Term ... `17-JAN to 08-MAY,Day,WRITING  RESEARCH  & TECH-WI,Davison  Andrew J,MW      1100 1215 JAMES 2108 (Class),Main,,3,20,0,0,0,20,20
22440,WA,01301,  4,Full Term ... `17-JAN to 08-MAY,Day,WRITING  RESEARCH  & TECH-WI,Davison  Andrew J,MW      0930 1045 JAMES 2108 (Class),Main,,3,20,0,0,0,20,20
22454,WA,01302,  1,Full Term ... `17-JAN to 08-MAY,Day,INTRO TO TECHNICAL WRITING,Fillenwarth  Gracemarie Mike,MW      1400 1515 BOZ 133 (Class),Main,,3,20,0,0,0,20,23
22446,WA,01304,  1,Full Term ... `17-JAN to 08-MAY,Day,WRITING CREATIVE NONFICTION,Hornbacher  Marya Justine,TR      1400 1515 BOZ 118 (Class),Main,,3,18,0,0,0,18,38
22435,WA,01315,  1,Full Term ... `17-JAN to 08-MAY,Day,WRITING WITH TECHNOLOGIES,Kopp  Cynthia Sue,MW      0930 1045 BOZ 133 (Class),Main,,3,20,0,0,0,20,23
22436,WA,01315,  2,Full Term ... `17-JAN to 08-MAY,Day,WRITING WITH TECHNOLOGIES,Kopp  Cynthia Sue,TR      1530 1645 BOZ 133 (Class),Main,,3,20,0,0,0,20,23
22453,WA,01320,  1,Full Term ... `17-JAN to 08-MAY,Day,INTERNSHIP I IN WRITING ARTS,Kopp  Andrew Matthew,W       1530 1645 BOZ 118 (Class),Main,,3,15,0,0,0,15,38
